id_without_addr_or_v,dir
1503.06025,1503
1503.06070,1503
1503.06081,1503
1503.06434,1503
1503.06243,1503
1503.06286,1503
1503.06367,1503
1503.06430,1503
1503.06435,1503
1503.06595,1503
1503.06640,1503
1503.06738,1503
1503.05771,1503
1503.06150,1503
1503.05739,1503
1503.04706,1503
1503.05620,1503
1503.04129,1503
1503.04181,1503
1503.04297,1503
1503.04335,1503
1503.04486,1503
1503.04617,1503
1503.04675,1503
1503.04688,1503
1503.06856,1503
1503.05721,1503
1503.04748,1503
1503.04990,1503
1503.05072,1503
1503.05186,1503
1503.05252,1503
1503.05263,1503
1503.05285,1503
1503.05316,1503
1503.05387,1503
1503.05404,1503
1503.04952,1503
1503.06905,1503
1503.08096,1503
1503.06970,1503
1503.09174,1503
1503.03820,1503
1503.03855,1503
1503.03949,1503
1503.03991,1503
1503.04002,1503
1503.04047,1503
1503.04048,1503
1503.04124,1503
1503.04142,1503
1503.04226,1503
1503.04240,1503
1503.04245,1503
1503.04249,1503
1503.04280,1503
1503.04352,1503
1503.04406,1503
1503.04492,1503
1503.04516,1503
1503.09069,1503
1503.06906,1503
1503.09046,1503
1503.08942,1503
1503.06992,1503
1503.07082,1503
1503.07426,1503
1503.07574,1503
1503.07841,1503
1503.07842,1503
1503.07894,1503
1503.07915,1503
1503.07933,1503
1503.08004,1503
1503.04075,1503
1503.08159,1503
1503.08251,1503
1503.08323,1503
1503.08368,1503
1503.08496,1503
1503.08512,1503
1503.08594,1503
1503.08796,1503
1503.08995,1503
1503.03842,1503
1503.02742,1503
1503.03736,1503
1503.01796,1503
1503.01816,1503
1503.01900,1503
1503.01922,1503
1503.02037,1503
1503.02105,1503
1503.02109,1503
1503.02151,1503
1503.02285,1503
1503.02380,1503
1503.02525,1503
1503.02621,1503
1503.02885,1503
1503.02932,1503
1503.02937,1503
1503.02939,1503
1503.02941,1503
1503.02950,1503
1503.03205,1503
1503.01758,1503
1503.01729,1503
1503.01690,1503
1503.01575,1503
1503.00104,1503
1503.00139,1503
1503.00157,1503
1503.00179,1503
1503.00228,1503
1503.00438,1503
1503.00446,1503
1503.00494,1503
1503.00631,1503
1503.03272,1503
1503.00829,1503
1503.00914,1503
1503.00937,1503
1503.00965,1503
1503.00998,1503
1503.01048,1503
1503.01165,1503
1503.01168,1503
1503.01219,1503
1503.01499,1503
1503.00885,1503
1503.03742,1503
1503.03357,1503
1503.03390,1503
1503.01643,1503
1503.01669,1503
1503.01683,1503
1503.02298,1503
1503.02504,1503
1503.02569,1503
1503.02607,1503
1503.04526,1503
1503.02792,1503
1503.02797,1503
1503.03105,1503
1503.03283,1503
1503.03418,1503
1503.03430,1503
1503.03560,1503
1503.03572,1503
1503.03573,1503
1503.03582,1503
1503.03671,1503
1503.01628,1503
1503.01604,1503
1503.01592,1503
1503.01454,1503
1503.03433,1503
1503.03441,1503
1503.03628,1503
1503.03795,1503
1503.00158,1503
1503.00571,1503
1503.00572,1503
1503.00584,1503
1503.00595,1503
1503.03376,1503
1503.00605,1503
1503.00752,1503
1503.00782,1503
1503.00971,1503
1503.01029,1503
1503.01170,1503
1503.01207,1503
1503.01340,1503
1503.01349,1503
1503.01386,1503
1503.00710,1503
1503.04584,1503
1503.08057,1503
1503.04665,1503
1503.06912,1503
1503.06920,1503
1503.06923,1503
1503.06924,1503
1503.07131,1503
1503.07184,1503
1503.07357,1503
1503.07363,1503
1503.07648,1503
1503.07856,1503
1503.07891,1503
1503.07946,1503
1503.07954,1503
1503.08002,1503
1503.08191,1503
1503.08258,1503
1503.08270,1503
1503.08371,1503
1503.08386,1503
1503.08444,1503
1503.08556,1503
1503.08573,1503
1503.08626,1503
1503.08730,1503
1503.08816,1503
1503.08876,1503
1503.08941,1503
1503.09175,1503
1503.04587,1503
1503.06639,1503
1503.06601,1503
1503.08790,1503
1503.06527,1503
1503.04680,1503
1503.06556,1503
1503.04707,1503
1503.04749,1503
1503.05049,1503
1503.05076,1503
1503.05177,1503
1503.05205,1503
1503.05242,1503
1503.05341,1503
1503.05598,1503
1503.05612,1503
1503.05617,1503
1503.05658,1503
1503.04939,1503
1503.05751,1503
1503.05685,1503
1503.06281,1503
1503.06353,1503
1503.06173,1503
1503.06172,1503
1503.06073,1503
1503.06279,1503
1503.05934,1503
1503.05765,1503
1503.05961,1503
1503.05865,1503
1503.06304,1503
1503.05885,1503
1503.05930,1503
1504.00218,1504
1504.00396,1504
1504.00997,1504
1504.01066,1504
1504.00185,1504
1504.01119,1504
1504.01154,1504
1504.01402,1504
1504.01403,1504
1504.01450,1504
1504.00596,1504
1504.08250,1504
1504.01642,1504
1504.01689,1504
1504.01775,1504
1504.08252,1504
1504.08146,1504
1504.08101,1504
1504.07879,1504
1504.07845,1504
1504.07647,1504
1504.00173,1504
1504.07424,1504
1504.01506,1504
1504.00137,1504
1504.07265,1504
1504.08306,1504
1504.07348,1504
1504.06748,1504
1504.06807,1504
1504.06869,1504
1504.06894,1504
1504.06926,1504
1504.06970,1504
1504.06989,1504
1504.07048,1504
1504.07079,1504
1504.07136,1504
1504.01949,1504
1504.07140,1504
1504.07363,1504
1504.07369,1504
1504.07388,1504
1504.07441,1504
1504.07796,1504
1504.07811,1504
1504.07888,1504
1504.08055,1504
1504.08089,1504
1504.08107,1504
1504.08122,1504
1504.07318,1504
1504.07310,1504
1504.04529,1504
1504.07141,1504
1504.06713,1504
1504.04522,1504
1504.04452,1504
1504.04424,1504
1504.04363,1504
1504.04328,1504
1504.04279,1504
1504.04069,1504
1504.03872,1504
1504.03615,1504
1504.03602,1504
1504.04657,1504
1504.03601,1504
1504.02568,1504
1504.02429,1504
1504.02418,1504
1504.02410,1504
1504.02339,1504
1504.02222,1504
1504.02136,1504
1504.02044,1504
1504.02013,1504
1504.02006,1504
1504.01999,1504
1504.02628,1504
1504.07226,1504
1504.04685,1504
1504.04993,1504
1504.06979,1504
1504.06726,1504
1504.06542,1504
1504.06522,1504
1504.06377,1504
1504.06344,1504
1504.06288,1504
1504.06257,1504
1504.06239,1504
1504.06234,1504
1504.06169,1504
1504.04869,1504
1504.06087,1504
1504.05821,1504
1504.05795,1504
1504.05773,1504
1504.05482,1504
1504.05445,1504
1504.05418,1504
1504.05401,1504
1504.05324,1504
1504.05146,1504
1504.05139,1504
1504.05037,1504
1504.05902,1504
1504.06688,1504
1504.04278,1504
1504.06651,1504
1504.01546,1504
1504.01581,1504
1504.01681,1504
1504.01706,1504
1504.01719,1504
1504.01721,1504
1504.01829,1504
1504.01862,1504
1504.01915,1504
1504.01975,1504
1504.02075,1504
1504.02122,1504
1504.02157,1504
1504.02179,1504
1504.02243,1504
1504.02250,1504
1504.02372,1504
1504.02403,1504
1504.02414,1504
1504.02513,1504
1504.02586,1504
1504.02650,1504
1504.02695,1504
1504.01469,1504
1504.01426,1504
1504.01283,1504
1504.01236,1504
1504.00040,1504
1504.00085,1504
1504.00135,1504
1504.00161,1504
1504.00260,1504
1504.00291,1504
1504.00303,1504
1504.00312,1504
1504.00350,1504
1504.00389,1504
1504.00449,1504
1504.02753,1504
1504.00492,1504
1504.00617,1504
1504.00645,1504
1504.00721,1504
1504.00763,1504
1504.00769,1504
1504.00829,1504
1504.01007,1504
1504.01059,1504
1504.01067,1504
1504.01078,1504
1504.01143,1504
1504.00503,1504
1504.02755,1504
1504.02827,1504
1504.02892,1504
1504.04821,1504
1504.04972,1504
1504.05012,1504
1504.05041,1504
1504.05213,1504
1504.05252,1504
1504.05293,1504
1504.05322,1504
1504.05373,1504
1504.05412,1504
1504.05939,1504
1504.04820,1504
1504.05987,1504
1504.06056,1504
1504.06095,1504
1504.06145,1504
1504.06176,1504
1504.06196,1504
1504.06285,1504
1504.06383,1504
1504.06480,1504
1504.06561,1504
1504.06585,1504
1504.06596,1504
1504.06001,1504
1504.06657,1504
1504.04422,1504
1504.04392,1504
1504.02909,1504
1504.02922,1504
1504.02934,1504
1504.03099,1504
1504.03224,1504
1504.03372,1504
1504.03435,1504
1504.03500,1504
1504.03502,1504
1504.03556,1504
1504.03662,1504
1504.04404,1504
1504.03668,1504
1504.03782,1504
1504.03839,1504
1504.04062,1504
1504.04112,1504
1504.04121,1504
1504.04170,1504
1504.04178,1504
1504.04195,1504
1504.04225,1504
1504.04274,1504
1504.04299,1504
1504.03758,1504
1504.01976,1504
1505.07429,1505
1505.00204,1505
1505.00952,1505
1505.01201,1505
1505.01295,1505
1505.01389,1505
1505.01475,1505
1505.01616,1505
1505.01735,1505
1505.01770,1505
1505.02058,1505
1505.00888,1505
1505.02369,1505
1505.02514,1505
1505.02568,1505
1505.02632,1505
1505.02691,1505
1505.02837,1505
1505.03052,1505
1505.03072,1505
1505.03328,1505
1505.03433,1505
1505.02455,1505
1505.00763,1505
1505.00734,1505
1505.00730,1505
1505.07549,1505
1505.07651,1505
1505.07665,1505
1505.07688,1505
1505.07905,1505
1505.07967,1505
1505.08010,1505
1505.08024,1505
1505.08044,1505
1505.08078,1505
1505.08121,1505
1505.08127,1505
1505.00060,1505
1505.00250,1505
1505.00318,1505
1505.00443,1505
1505.00454,1505
1505.00584,1505
1505.00634,1505
1505.00653,1505
1505.00668,1505
1505.03462,1505
1505.07437,1505
1505.03474,1505
1505.03842,1505
1505.06383,1505
1505.06479,1505
1505.06503,1505
1505.06982,1505
1505.06989,1505
1505.07040,1505
1505.07134,1505
1505.07308,1505
1505.07440,1505
1505.06253,1505
1505.07448,1505
1505.07600,1505
1505.07702,1505
1505.07781,1505
1505.08030,1505
1505.08043,1505
1505.08111,1505
1505.08162,1505
1505.00085,1505
1505.00019,1505
1505.07581,1505
1505.06145,1505
1505.06113,1505
1505.06096,1505
1505.03848,1505
1505.03962,1505
1505.04075,1505
1505.04235,1505
1505.04269,1505
1505.04289,1505
1505.04603,1505
1505.04806,1505
1505.05034,1505
1505.05200,1505
1505.05465,1505
1505.05468,1505
1505.05496,1505
1505.05598,1505
1505.05673,1505
1505.05785,1505
1505.05852,1505
1505.05927,1505
1505.05990,1505
1505.06010,1505
1505.06036,1505
1505.03717,1505
1505.07377,1505
1505.02224,1505
1505.07312,1505
1505.02299,1505
1505.02308,1505
1505.02309,1505
1505.02500,1505
1505.02678,1505
1505.02695,1505
1505.02717,1505
1505.02804,1505
1505.02838,1505
1505.02955,1505
1505.03023,1505
1505.03037,1505
1505.03112,1505
1505.03197,1505
1505.03210,1505
1505.03256,1505
1505.03373,1505
1505.03396,1505
1505.03429,1505
1505.03459,1505
1505.03530,1505
1505.02280,1505
1505.03664,1505
1505.02268,1505
1505.02029,1505
1505.00386,1505
1505.00546,1505
1505.00552,1505
1505.00767,1505
1505.00823,1505
1505.01115,1505
1505.01321,1505
1505.01324,1505
1505.01379,1505
1505.01424,1505
1505.01426,1505
1505.07341,1505
1505.01542,1505
1505.01745,1505
1505.01767,1505
1505.01779,1505
1505.01889,1505
1505.01893,1505
1505.01907,1505
1505.01961,1505
1505.01996,1505
1505.02246,1505
1505.03668,1505
1505.01464,1505
1505.04065,1505
1505.05718,1505
1505.05725,1505
1505.05767,1505
1505.05811,1505
1505.05949,1505
1505.06098,1505
1505.06155,1505
1505.06181,1505
1505.06234,1505
1505.06309,1505
1505.06380,1505
1505.06650,1505
1505.06676,1505
1505.06710,1505
1505.07090,1505
1505.07135,1505
1505.07253,1505
1505.07294,1505
1505.07297,1505
1505.07296,1505
1505.03697,1505
1505.05683,1505
1505.05675,1505
1505.06930,1505
1505.05536,1505
1505.04070,1505
1505.05568,1505
1505.04078,1505
1505.04300,1505
1505.04309,1505
1505.04325,1505
1505.04458,1505
1505.04487,1505
1505.04602,1505
1505.04611,1505
1505.04072,1505
1505.04646,1505
1505.04773,1505
1505.04867,1505
1505.05475,1505
1505.04908,1505
1505.04929,1505
1505.04986,1505
1505.05071,1505
1505.05170,1505
1505.05432,1505
1506.05677,1506
1506.05503,1506
1506.05342,1506
1506.05223,1506
1506.05064,1506
1506.05026,1506
1506.04400,1506
1506.04441,1506
1506.05719,1506
1506.04174,1506
1506.04173,1506
1506.04092,1506
1506.03944,1506
1506.03874,1506
1506.04756,1506
1506.05834,1506
1506.06476,1506
1506.06124,1506
1506.03647,1506
1506.08375,1506
1506.08319,1506
1506.08148,1506
1506.07817,1506
1506.07811,1506
1506.07693,1506
1506.07595,1506
1506.07407,1506
1506.07105,1506
1506.07022,1506
1506.06813,1506
1506.06789,1506
1506.08414,1506
1506.06325,1506
1506.05862,1506
1506.03488,1506
1506.01313,1506
1506.03361,1506
1506.01255,1506
1506.01237,1506
1506.01221,1506
1506.01168,1506
1506.01091,1506
1506.00928,1506
1506.00868,1506
1506.01362,1506
1506.00802,1506
1506.00448,1506
1506.00255,1506
1506.00249,1506
1506.00190,1506
1506.00086,1506
1506.00028,1506
1506.08437,1506
1506.00516,1506
1506.03389,1506
1506.01427,1506
1506.01439,1506
1506.03343,1506
1506.03332,1506
1506.03308,1506
1506.02962,1506
1506.02711,1506
1506.02697,1506
1506.02472,1506
1506.01431,1506
1506.02390,1506
1506.02335,1506
1506.02191,1506
1506.02023,1506
1506.01992,1506
1506.01759,1506
1506.01543,1506
1506.01483,1506
1506.02340,1506
1506.08447,1506
1506.07824,1506
1506.08927,1506
1506.03442,1506
1506.03330,1506
1506.03310,1506
1506.03306,1506
1506.03281,1506
1506.03251,1506
1506.03249,1506
1506.03218,1506
1506.03215,1506
1506.03170,1506
1506.03161,1506
1506.03151,1506
1506.03061,1506
1506.02929,1506
1506.02913,1506
1506.03464,1506
1506.03470,1506
1506.03508,1506
1506.03514,1506
1506.04225,1506
1506.04210,1506
1506.04114,1506
1506.04054,1506
1506.03913,1506
1506.03881,1506
1506.03798,1506
1506.02904,1506
1506.03779,1506
1506.03746,1506
1506.03695,1506
1506.03691,1506
1506.03596,1506
1506.03580,1506
1506.08564,1506
1506.03530,1506
1506.03759,1506
1506.02844,1506
1506.02829,1506
1506.02795,1506
1506.01042,1506
1506.00983,1506
1506.00943,1506
1506.00864,1506
1506.00813,1506
1506.00699,1506
1506.00618,1506
1506.01148,1506
1506.00467,1506
1506.00445,1506
1506.00392,1506
1506.00215,1506
1506.00192,1506
1506.00180,1506
1506.00160,1506
1506.00132,1506
1506.00452,1506
1506.04276,1506
1506.01412,1506
1506.01604,1506
1506.02623,1506
1506.02614,1506
1506.02576,1506
1506.02445,1506
1506.02441,1506
1506.02435,1506
1506.02299,1506
1506.01577,1506
1506.02261,1506
1506.02093,1506
1506.01981,1506
1506.01887,1506
1506.01886,1506
1506.01775,1506
1506.01632,1506
1506.01628,1506
1506.02232,1506
1506.04278,1506
1506.03544,1506
1506.04378,1506
1506.06961,1506
1506.07056,1506
1506.07256,1506
1506.07258,1506
1506.07449,1506
1506.07487,1506
1506.07678,1506
1506.07741,1506
1506.07847,1506
1506.07941,1506
1506.07949,1506
1506.08107,1506
1506.08112,1506
1506.08217,1506
1506.08262,1506
1506.08345,1506
1506.08382,1506
1506.08480,1506
1506.08628,1506
1506.08716,1506
1506.08750,1506
1506.08770,1506
1506.04348,1506
1506.09182,1506
1506.09160,1506
1506.09145,1506
1506.09069,1506
1506.06871,1506
1506.06819,1506
1506.08875,1506
1506.06688,1506
1506.04495,1506
1506.04459,1506
1506.04406,1506
1506.04401,1506
1506.04629,1506
1506.04686,1506
1506.04688,1506
1506.04962,1506
1506.05051,1506
1506.05054,1506
1506.06702,1506
1506.05386,1506
1506.05388,1506
1506.05540,1506
1506.05059,1506
1506.05780,1506
1506.05826,1506
1506.06041,1506
1506.06051,1506
1506.06087,1506
1506.06186,1506
1506.06361,1506
1506.06389,1506
1506.06406,1506
1506.06673,1506
1506.05667,1506
1506.06618,1506
1506.06538,1506
1506.06425,1506
1507.06141,1507
1507.06569,1507
1507.06254,1507
1507.06329,1507
1507.06450,1507
1507.06638,1507
1507.06688,1507
1507.06187,1507
1507.06111,1507
1507.05112,1507
1507.06053,1507
1507.05981,1507
1507.05955,1507
1507.05874,1507
1507.05701,1507
1507.05690,1507
1507.05608,1507
1507.05373,1507
1507.05300,1507
1507.05223,1507
1507.06800,1507
1507.05054,1507
1507.04840,1507
1507.06070,1507
1507.06939,1507
1507.07459,1507
1507.06967,1507
1507.04784,1507
1507.08707,1507
1507.08703,1507
1507.08620,1507
1507.08448,1507
1507.08235,1507
1507.08219,1507
1507.08206,1507
1507.08164,1507
1507.08092,1507
1507.07997,1507
1507.07968,1507
1507.08734,1507
1507.07672,1507
1507.07460,1507
1507.07312,1507
1507.07287,1507
1507.07236,1507
1507.07209,1507
1507.07143,1507
1507.07131,1507
1507.07088,1507
1507.07010,1507
1507.06953,1507
1507.04725,1507
1507.01120,1507
1507.04465,1507
1507.02350,1507
1507.02349,1507
1507.02170,1507
1507.02147,1507
1507.02090,1507
1507.02089,1507
1507.00067,1507
1507.00205,1507
1507.00238,1507
1507.00411,1507
1507.00557,1507
1507.00868,1507
1507.01196,1507
1507.01276,1507
1507.01362,1507
1507.01450,1507
1507.01482,1507
1507.01503,1507
1507.01536,1507
1507.01613,1507
1507.01644,1507
1507.01654,1507
1507.01655,1507
1507.02499,1507
1507.02581,1507
1507.02674,1507
1507.02727,1507
1507.04414,1507
1507.04389,1507
1507.04304,1507
1507.04290,1507
1507.04268,1507
1507.04207,1507
1507.04080,1507
1507.04074,1507
1507.03878,1507
1507.03853,1507
1507.03411,1507
1507.04471,1507
1507.03248,1507
1507.03195,1507
1507.03160,1507
1507.03107,1507
1507.03101,1507
1507.03099,1507
1507.03058,1507
1507.03050,1507
1507.02917,1507
1507.02852,1507
1507.02815,1507
1507.02740,1507
1507.03221,1507
1507.08776,1507
1507.02047,1507
1507.06919,1507
1507.03642,1507
1507.03705,1507
1507.03764,1507
1507.03783,1507
1507.03975,1507
1507.04145,1507
1507.04258,1507
1507.04323,1507
1507.04336,1507
1507.04421,1507
1507.04472,1507
1507.04569,1507
1507.04647,1507
1507.04650,1507
1507.04665,1507
1507.04792,1507
1507.04800,1507
1507.04803,1507
1507.08959,1507
1507.08926,1507
1507.08745,1507
1507.08654,1507
1507.08652,1507
1507.08503,1507
1507.08456,1507
1507.03623,1507
1507.03615,1507
1507.03520,1507
1507.03499,1507
1507.01339,1507
1507.01364,1507
1507.01426,1507
1507.01733,1507
1507.01928,1507
1507.01957,1507
1507.02053,1507
1507.02063,1507
1507.02190,1507
1507.02208,1507
1507.02242,1507
1507.02341,1507
1507.08430,1507
1507.02362,1507
1507.02507,1507
1507.02536,1507
1507.02611,1507
1507.02758,1507
1507.02763,1507
1507.02875,1507
1507.02983,1507
1507.02990,1507
1507.03055,1507
1507.03177,1507
1507.03209,1507
1507.03495,1507
1507.02391,1507
1507.01327,1507
1507.08338,1507
1507.08208,1507
1507.06019,1507
1507.06006,1507
1507.05933,1507
1507.05754,1507
1507.05673,1507
1507.05600,1507
1507.05521,1507
1507.05344,1507
1507.05338,1507
1507.05332,1507
1507.05306,1507
1507.05239,1507
1507.05226,1507
1507.05194,1507
1507.05184,1507
1507.05121,1507
1507.05083,1507
1507.05052,1507
1507.04985,1507
1507.04976,1507
1507.04973,1507
1507.04963,1507
1507.04944,1507
1507.04902,1507
1507.04901,1507
1507.06154,1507
1507.06275,1507
1507.06286,1507
1507.06328,1507
1507.08181,1507
1507.08022,1507
1507.07960,1507
1507.07860,1507
1507.07689,1507
1507.07660,1507
1507.07623,1507
1507.07573,1507
1507.07486,1507
1507.07381,1507
1507.07336,1507
1507.07197,1507
1507.08212,1507
1507.07194,1507
1507.07083,1507
1507.07066,1507
1507.07059,1507
1507.06983,1507
1507.04838,1507
1507.06862,1507
1507.06761,1507
1507.06749,1507
1507.06583,1507
1507.06524,1507
1507.06513,1507
1507.06389,1507
1507.07118,1507
1507.01289,1507
1507.01270,1507
1507.01259,1507
1507.00173,1507
1507.00249,1507
1507.00388,1507
1507.00517,1507
1507.00547,1507
1507.00593,1507
1507.00625,1507
1507.00656,1507
1507.00763,1507
1507.00770,1507
1507.00844,1507
1507.04899,1507
1507.04839,1507
1507.01180,1507
1507.01133,1507
1507.01080,1507
1507.01023,1507
1507.00881,1507
1507.01818,1507
1508.00446,1508
1508.06437,1508
1508.06267,1508
1508.06239,1508
1508.05948,1508
1508.05923,1508
1508.05754,1508
1508.05746,1508
1508.05702,1508
1508.05634,1508
1508.05458,1508
1508.05504,1508
1508.05465,1508
1508.06443,1508
1508.05424,1508
1508.05235,1508
1508.05086,1508
1508.04949,1508
1508.04675,1508
1508.04645,1508
1508.05604,1508
1508.06600,1508
1508.07030,1508
1508.06930,1508
1508.00039,1508
1508.00136,1508
1508.00138,1508
1508.00150,1508
1508.00158,1508
1508.07705,1508
1508.07606,1508
1508.07592,1508
1508.07393,1508
1508.07355,1508
1508.07337,1508
1508.07289,1508
1508.07267,1508
1508.07257,1508
1508.07256,1508
1508.07207,1508
1508.07205,1508
1508.07119,1508
1508.04456,1508
1508.06792,1508
1508.04193,1508
1508.04182,1508
1508.04177,1508
1508.02232,1508
1508.02169,1508
1508.02101,1508
1508.02100,1508
1508.02046,1508
1508.01987,1508
1508.01841,1508
1508.01840,1508
1508.01793,1508
1508.01570,1508
1508.02295,1508
1508.01558,1508
1508.01462,1508
1508.01444,1508
1508.01393,1508
1508.01373,1508
1508.01372,1508
1508.01252,1508
1508.00502,1508
1508.00491,1508
1508.00485,1508
1508.00462,1508
1508.01465,1508
1508.02350,1508
1508.02366,1508
1508.02380,1508
1508.04053,1508
1508.03955,1508
1508.03934,1508
1508.03915,1508
1508.03814,1508
1508.00297,1508
1508.03802,1508
1508.03774,1508
1508.03691,1508
1508.03613,1508
1508.03546,1508
1508.03537,1508
1508.03445,1508
1508.03419,1508
1508.03173,1508
1508.03166,1508
1508.02964,1508
1508.02954,1508
1508.02878,1508
1508.02851,1508
1508.02744,1508
1508.02688,1508
1508.02580,1508
1508.00397,1508
1508.03810,1508
1508.03672,1508
1508.00045,1508
1508.05310,1508
1508.05364,1508
1508.05378,1508
1508.05461,1508
1508.05524,1508
1508.05532,1508
1508.05623,1508
1508.05690,1508
1508.05718,1508
1508.05777,1508
1508.05834,1508
1508.05901,1508
1508.05944,1508
1508.05963,1508
1508.05974,1508
1508.05296,1508
1508.05281,1508
1508.05157,1508
1508.05152,1508
1508.04204,1508
1508.04262,1508
1508.04272,1508
1508.04369,1508
1508.04484,1508
1508.04523,1508
1508.04541,1508
1508.06020,1508
1508.04619,1508
1508.04674,1508
1508.04718,1508
1508.04746,1508
1508.04953,1508
1508.04992,1508
1508.05024,1508
1508.05142,1508
1508.04620,1508
1508.06112,1508
1508.06141,1508
1508.06170,1508
1508.07299,1508
1508.07315,1508
1508.07357,1508
1508.07451,1508
1508.07485,1508
1508.07515,1508
1508.07526,1508
1508.07279,1508
1508.07608,1508
1508.07637,1508
1508.07670,1508
1508.07890,1508
1508.07912,1508
1508.07918,1508
1508.07926,1508
1508.07950,1508
1508.07627,1508
1508.04201,1508
1508.07278,1508
1508.07202,1508
1508.06261,1508
1508.06343,1508
1508.06454,1508
1508.06677,1508
1508.06846,1508
1508.06892,1508
1508.06934,1508
1508.07262,1508
1508.06982,1508
1508.07054,1508
1508.07109,1508
1508.07133,1508
1508.07149,1508
1508.07154,1508
1508.07171,1508
1508.07176,1508
1508.07052,1508
1508.04029,1508
1508.03971,1508
1508.03912,1508
1508.01123,1508
1508.01129,1508
1508.01175,1508
1508.01263,1508
1508.01266,1508
1508.01301,1508
1508.01396,1508
1508.01103,1508
1508.01472,1508
1508.01674,1508
1508.01688,1508
1508.01712,1508
1508.01759,1508
1508.01784,1508
1508.01796,1508
1508.01820,1508
1508.01569,1508
1508.01833,1508
1508.01094,1508
1508.00951,1508
1508.00079,1508
1508.00098,1508
1508.00187,1508
1508.00313,1508
1508.00318,1508
1508.00357,1508
1508.00385,1508
1508.01062,1508
1508.00386,1508
1508.00542,1508
1508.00634,1508
1508.00640,1508
1508.00645,1508
1508.00772,1508
1508.00814,1508
1508.00870,1508
1508.00403,1508
1508.07713,1508
1508.01839,1508
1508.02000,1508
1508.02975,1508
1508.03052,1508
1508.03437,1508
1508.03447,1508
1508.03476,1508
1508.03515,1508
1508.03565,1508
1508.02872,1508
1508.03574,1508
1508.03673,1508
1508.03674,1508
1508.03751,1508
1508.03835,1508
1508.03866,1508
1508.03870,1508
1508.03875,1508
1508.03663,1508
1508.01865,1508
1508.02859,1508
1508.02762,1508
1508.02020,1508
1508.02089,1508
1508.02170,1508
1508.02173,1508
1508.02245,1508
1508.02258,1508
1508.02273,1508
1508.02819,1508
1508.02348,1508
1508.02559,1508
1508.02568,1508
1508.02594,1508
1508.02596,1508
1508.02616,1508
1508.02620,1508
1508.02691,1508
1508.02426,1508
1508.07934,1508
1508.05293,1508
1509.06554,1509
1509.06393,1509
1509.06286,1509
1509.06237,1509
1509.06107,1509
1509.06093,1509
1509.06077,1509
1509.05950,1509
1509.05933,1509
1509.05857,1509
1509.05752,1509
1509.05665,1509
1509.05655,1509
1509.05649,1509
1509.06412,1509
1509.05632,1509
1509.05548,1509
1509.05544,1509
1509.05539,1509
1509.05530,1509
1509.05527,1509
1509.05476,1509
1509.05464,1509
1509.05356,1509
1509.05198,1509
1509.04701,1509
1509.04638,1509
1509.04488,1509
1509.04485,1509
1509.05621,1509
1509.06421,1509
1509.06563,1509
1509.00260,1509
1509.03417,1509
1509.03380,1509
1509.03328,1509
1509.03292,1509
1509.03226,1509
1509.03125,1509
1509.02999,1509
1509.02963,1509
1509.02545,1509
1509.02485,1509
1509.02475,1509
1509.02371,1509
1509.02254,1509
1509.02104,1509
1509.02034,1509
1509.02028,1509
1509.01932,1509
1509.01887,1509
1509.01787,1509
1509.01241,1509
1509.01033,1509
1509.00988,1509
1509.00941,1509
1509.00924,1509
1509.00796,1509
1509.00757,1509
1509.00711,1509
1509.00669,1509
1509.00370,1509
1509.04433,1509
1509.03547,1509
1509.04372,1509
1509.04205,1509
1509.02132,1509
1509.02129,1509
1509.02117,1509
1509.02087,1509
1509.01841,1509
1509.01823,1509
1509.01796,1509
1509.01595,1509
1509.01326,1509
1509.01196,1509
1509.01185,1509
1509.01072,1509
1509.01032,1509
1509.02143,1509
1509.00842,1509
1509.00654,1509
1509.00581,1509
1509.00569,1509
1509.00551,1509
1509.00550,1509
1509.00488,1509
1509.00462,1509
1509.00430,1509
1509.00362,1509
1509.00327,1509
1509.00275,1509
1509.00131,1509
1509.00045,1509
1509.00760,1509
1509.02209,1509
1509.02249,1509
1509.02489,1509
1509.03983,1509
1509.03803,1509
1509.03794,1509
1509.03758,1509
1509.03754,1509
1509.03731,1509
1509.03696,1509
1509.03680,1509
1509.03667,1509
1509.03647,1509
1509.03627,1509
1509.03571,1509
1509.03421,1509
1509.03408,1509
1509.03332,1509
1509.03282,1509
1509.03268,1509
1509.03218,1509
1509.03121,1509
1509.03092,1509
1509.03072,1509
1509.03053,1509
1509.03047,1509
1509.02883,1509
1509.02801,1509
1509.02613,1509
1509.02600,1509
1509.02581,1509
1509.02577,1509
1509.04327,1509
1509.03549,1509
1509.03046,1509
1509.03855,1509
1509.07533,1509
1509.03568,1509
1509.07430,1509
1509.07372,1509
1509.07352,1509
1509.07346,1509
1509.07256,1509
1509.07220,1509
1509.07059,1509
1509.07058,1509
1509.07586,1509
1509.07023,1509
1509.06884,1509
1509.06646,1509
1509.06587,1509
1509.09283,1509
1509.09200,1509
1509.09053,1509
1509.08783,1509
1509.08736,1509
1509.08454,1509
1509.08315,1509
1509.06942,1509
1509.08279,1509
1509.07641,1509
1509.07832,1509
1509.09251,1509
1509.09210,1509
1509.09185,1509
1509.09168,1509
1509.09158,1509
1509.09070,1509
1509.09054,1509
1509.08980,1509
1509.08876,1509
1509.08708,1509
1509.07716,1509
1509.08575,1509
1509.08527,1509
1509.08355,1509
1509.08276,1509
1509.08218,1509
1509.08208,1509
